,state_query,action_result
8755,8755,"81, 1086, 1170, 1210, 1211, 2146, 2281, 2428, 3064, 3867, 3952, 4378, 4826, 4831, 5429, 5956, 7105, 7316, 7621, 7658, 7864, 8129, 8685, 8698, 8744, 8783, 9610, 10522, 10913, 11111, 11125"
8756,8756,"151, 2338, 4366, 6398, 6827, 6931, 7440, 8119"
8757,8757,"65, 320, 1133, 1211, 1753, 1758, 2175, 2311, 2429, 3264, 4170, 4269, 4332, 5828, 6800, 6941, 7066, 7107, 7874, 7883, 8129, 9221, 9610, 10181"
8758,8758,8727
8759,8759,8727
8760,8760,8730
8761,8761,"385, 6024, 6754, 6873, 7928, 8795, 8807, 8852, 9033, 9427, 9657, 11145"
8762,8762,"1436, 2406, 2407, 2465, 4622, 4782, 6731, 7898, 8792, 8852"
8763,8763,"7540, 10590"
8764,8764,"631, 683, 1428, 1495, 4495, 4517, 5253, 5254, 6788, 6799, 6803, 6927, 7819, 7846, 7889, 7928, 8131, 8374, 8428, 8448, 8449, 8518, 9621, 9622, 9630, 9657, 10786, 10841, 11145, 11352"
8765,8765,"512, 1086, 1236, 1237, 1490, 2214, 2402, 2406, 2407, 2428, 2460, 2472, 2692, 3772, 3773, 3774, 3916, 4008, 4224, 4768, 4774, 4775, 5398, 6731, 6780, 6851, 6858, 8090, 8270, 8792, 8795, 8852, 9024, 9218, 9433, 9626, 10646, 11478"
8766,8766,"8, 448, 723, 1575, 2151, 2163, 2170, 2361, 2617, 2692, 3191, 3952, 4008, 5426, 6484, 6802, 6858, 6934, 7898, 8277, 8283, 8432, 9318, 9926, 10272, 10421, 10426, 10727"
8767,8767,"1474, 6822, 6858, 8131, 8852, 10272, 10421"
8768,8768,"8, 81, 332, 1086, 1490, 2066, 2170, 2238, 2428, 2452, 2472, 2692, 3140, 3614, 3615, 4405, 4826, 6615, 6780, 6934, 7029, 8090, 8772, 8783, 9581, 9610, 9667, 10421, 10522, 10654"
8769,8769,"691, 692, 1424, 2399, 3916, 4782, 5389, 5398, 6731, 6780, 6796, 8270, 8781, 9024, 9649, 9706, 11118"
8770,8770,"816, 1086, 1195, 1424, 1738, 2442, 2806, 2966, 3493, 3494, 3916, 4782, 5336, 5398, 5499, 5749, 6764, 6780, 8261, 8270, 8795, 9024, 9194, 9209, 9265, 9568, 9623, 9624, 9706, 10272"
8771,8771,"5746, 6275, 6276, 6862, 7900, 8775, 8852, 9218, 9433, 9439"
8772,8772,"332, 916, 1086, 1866, 2428, 2472, 2479, 2498, 2692, 3916, 6780, 7116, 8129, 8792, 9287, 11125"
8773,8773,"1104, 1105, 1417, 1421, 1428, 1436, 1440, 1495, 4769, 4873, 6754, 6788, 7819, 8374, 8448, 8449, 8766, 9657, 11145"
8774,8774,"385, 1021, 1104, 1105, 1436, 1676, 1771, 1990, 2148, 2181, 2363, 2404, 2792, 2793, 2811, 3899, 3918, 4224, 4503, 4517, 4686, 4687, 6024, 6735, 6736, 6754, 6788, 6873, 7306, 7313, 7781, 7928, 8393, 8428, 8518, 9169, 9320, 9630, 9657, 10600, 10605, 10786, 10841, 11145"
8775,8775,"1215, 1487, 2428, 2806, 6684, 6967, 6968, 7889, 7896, 8270, 8852, 10272, 11478"
8776,8776,"1461, 1490, 2165, 2692, 6794, 7623, 7624, 7870, 7874, 8783, 8784, 9612, 11125, 11440"
8777,8777,"382, 1211, 1490, 3264, 3952, 4405, 4826, 5325, 5333, 5828, 7408, 7980, 8129, 8777, 9612, 10888"
8778,8778,338
8779,8779,"1086, 1373, 1374, 1651, 2170, 2179, 2338, 2428, 2692, 3883, 3884, 3952, 5652, 5653, 5828, 6858, 7623, 7624, 8129, 8432, 9610, 9631, 10913"
8780,8780,"654, 877, 878, 1113, 1737, 2274, 2318, 2347, 2406, 2407, 2692, 2888, 3150, 3151, 4008, 4980, 5071, 7029, 8612, 9076, 9739, 10913"
8781,8781,"1086, 1436, 2452, 2806, 3493, 3494, 6398, 6484, 6789"
8782,8782,"1474, 4080, 4517, 6788, 6803, 7306, 7846, 8503, 9568, 9630, 9657"
8783,8783,"8, 222, 596, 606, 812, 961, 992, 1086, 1202, 1794, 2338, 2349, 2428, 3758, 3759, 6514, 6934, 7733, 9204, 9438, 9554, 9610, 9690, 9719, 10130, 10522, 10901, 11090"
8784,8784,"816, 1092, 1417, 1428, 1436, 2825, 2848, 2966, 4224, 4873, 5749, 6780, 6788, 6892, 7896, 8270, 8374, 8448, 8449, 9194, 9657, 9915, 11139, 11145"
8785,8785,"196, 1086, 1092, 2399, 3583, 4224, 4495, 8393, 8772, 9261, 9657, 9915, 10579, 10802, 10841"
8786,8786,"4784, 6803, 8772"
8787,8787,"318, 6484"
8788,8788,10370
8789,8789,10370
8790,8790,"329, 519, 1187, 1188, 1594, 1595, 1596, 2363, 2799, 2800, 2823, 3915, 4503, 4711, 5374, 6024, 6803, 7092, 7127, 8518"
8791,8791,"4782, 6735, 6736, 6754, 7846, 10786"
8792,8792,"1750, 2363, 2404, 2460, 2811, 2823, 5749, 6024, 6735, 6736, 6754, 6873, 7928, 8393, 8518, 9024, 9298, 9621, 9622, 9657, 11145"
8793,8793,"816, 1092, 1417, 1424, 1440, 2381, 2442, 2489, 2966, 3178, 3758, 3759, 4193, 4769, 4884, 6799, 7540, 7819, 8374, 8448, 8449, 9642, 10590, 11118, 11145"
8794,8794,"1474, 2442, 4774, 8131, 8503, 8795, 9033, 9500"
8795,8795,"1474, 2367, 4066, 4774, 8795"
8796,8796,"519, 783, 4517, 5541, 11402"
8797,8797,"313, 4503, 9169"
8798,8798,"539, 1082, 1135, 1236, 1237, 1446, 1883, 2338, 2402, 2406, 2407, 2442, 2479, 2498, 2692, 3583, 3772, 3773, 3774, 3916, 3993, 4224, 4622, 5115, 5478, 6731, 6780, 6954, 7577, 7915, 7927, 8090, 8792, 9024, 10579, 10646, 10901, 11139, 11486"
8799,8799,"646, 816, 1092, 1424, 1440, 2442, 4193, 4782, 6754, 8374, 10590, 11139"
8800,8800,"137, 138, 540, 3918, 5978, 7900"
8801,8801,"1099, 2363, 3643, 3644, 3645, 4843"
8802,8802,"1521, 2404, 3446, 3447, 3448, 7928, 8035, 9424, 9657"
8803,8803,"683, 1020, 1099, 1104, 1105, 1176, 1187, 1188, 2367, 2792, 2793, 4686, 4687, 6735, 6736, 6936, 7127, 7819, 8409, 8518, 10705"
8804,8804,"1086, 1092, 1099, 1436, 2381, 2442, 2472, 2503, 2811, 2966, 4884, 6764, 7408, 7778, 7918, 8131, 8448, 8449, 8518, 8777, 9568, 10717, 11323"
8805,8805,"1097, 1474, 2066, 2481, 4774, 6803, 7846, 8430"
8806,8806,"596, 1086, 1428, 1474, 2442, 2472, 2485, 2561, 2719, 4537, 4768, 4774, 5478, 8518, 8795, 9636, 9650"
8807,8807,"1676, 1771, 2363, 3688, 3758, 3759, 4224, 7386, 8518, 9630, 10560"
8808,8808,"311, 514, 735, 877, 878, 1187, 1188, 1268, 1530, 1812, 2021, 2214, 2249, 2347, 2373, 2617, 3143, 5393, 6735, 6736, 8515, 8604, 10272, 10292, 10351, 10421, 10528"
8809,8809,"71, 1474, 1738, 1934, 2151, 2428, 2571, 2649, 6460, 8131, 8795, 9926, 11144"
8810,8810,"1086, 1099, 1474, 2032, 2170, 2363, 2367, 2442, 2460, 2792, 2793, 2819, 3178, 4517, 4774, 4782, 5478, 6735, 6736, 6754, 6803, 7819, 7896, 7932, 8090, 8795, 9500, 10741, 11132, 11145"
8811,8811,"4224, 6754, 8795, 8807, 9657, 11145"
8812,8812,"7900, 7928, 9037, 11145"
8813,8813,"2406, 2407, 2692, 3993, 4622, 6954, 7916, 9218"
8814,8814,"385, 1676, 2181, 3899, 4468, 4512, 4513, 4517, 5083, 5084, 6164, 9169"
8815,8815,"184, 317, 1104, 1105, 1771, 1798, 2404, 4224, 5478, 6873, 9035, 9630"
8816,8816,"483, 484, 1510, 1774, 1776, 1777, 2429, 5746"
8817,8817,"58, 3993, 6858, 6888, 7465, 7710, 8261, 9256, 9318"
8818,8818,"3899, 6637, 6868"
8819,8819,"485, 1020, 1875, 5730, 6735, 6736, 8106, 8684, 9320, 9898, 11087"
8820,8820,8841
8821,8821,"385, 1798, 2359, 5393, 8503, 9500, 10277, 10637"
8822,8822,"8841, 9500, 10654"
8823,8823,"8823, 11336"
8824,8824,"1208, 1969, 2966, 9265, 9853"
8825,8825,"768, 992, 997, 1016, 1020, 1175, 1594, 1771, 1985, 2148, 2229, 2363, 2404, 2599, 2799, 2800, 3915, 4324, 4325, 4517, 5374, 7127, 7909, 9252, 9728"
8826,8826,"71, 783, 1149, 1794, 4080, 6164, 8841, 9500, 9618, 9619, 10654"
8827,8827,"71, 117, 118, 119, 310, 542, 1155, 1794, 2571, 4315, 5419, 5707, 5712, 6164, 6868, 7313, 8154"
8828,8828,"100, 3139, 5426, 6370, 7319, 8821, 10678"
8829,8829,"71, 72, 81, 256, 257, 258, 606, 788, 1086, 1098, 1145, 1155, 1575, 1737, 2032, 2066, 2151, 2170, 2249, 2349, 2428, 2692, 3455, 3592, 4980, 5393, 5429, 5746, 6484, 8156, 9500, 9618, 9837, 9926, 10292, 10332, 10421, 10654, 10717, 10944, 11478"
8830,8830,"71, 1016, 1173, 1375, 1620, 4151, 4315, 4512, 4513, 4969, 5430"
8831,8831,"5378, 5614, 8841"
8832,8832,"485, 543, 687, 785, 1098, 1575, 1812, 2066, 2214, 2612, 2888, 3131, 3132, 6020, 6484, 6735, 6736, 7535, 8711, 8841, 9115, 9273, 9500, 9739, 9837, 10421, 10805"
8833,8833,"71, 256, 257, 258, 385, 596, 606, 783, 992, 1086, 1098, 1474, 1530, 1575, 1771, 1782, 2066, 2151, 2214, 2349, 2428, 2599, 3455, 4080, 4224, 4315, 4495, 4503, 4517, 5110, 5253, 5254, 5393, 5419, 5746, 6484, 6735, 6736, 6927, 7306, 7313, 8156, 8503, 8518, 8795, 9482, 9500, 9630, 9837, 9926, 10421, 10717"
8834,8834,"71, 763, 770, 783, 1474, 1771, 2292, 2571, 2599, 4080, 4517, 5393, 7306, 8503, 9500, 9751"
8835,8835,"71, 763, 770, 1151, 1155, 1510, 1794, 2066, 2214, 2571, 2599, 4080, 4151, 4201, 4214, 5154, 5253, 5254, 5393, 5487, 5770, 6164, 6341, 6362, 8740, 8741, 8821, 8833, 8841, 9150, 9500, 9502, 10292, 10654"
8836,8836,"783, 4299, 5393, 5707, 6735, 6736, 7306, 8841, 9500, 9568"
8837,8837,"2406, 2407, 6649, 6858, 7619, 9256"
8838,8838,"71, 72, 606, 1155, 1934, 2151, 4080, 5110, 7313, 9276, 9505, 10238, 10717, 10944"
8839,8839,"606, 812, 1062, 1098, 1151, 1474, 1575, 1771, 1807, 2151, 2214, 2241, 2342, 2715, 5770, 6484, 6927, 8112, 8113, 8841, 9502, 9630, 9636, 9719, 9725, 9726, 9751, 10421, 10717"
8840,8840,"1530, 2461, 5110, 5398, 9617, 10272, 10437, 10646"
8841,8841,"1218, 1242, 1490, 1758, 2313, 2900, 3178, 3389, 3390, 3960, 3961, 4041, 6194, 6195, 8484, 9436, 9437, 9853"
8842,8842,"71, 2349, 5336, 5419, 6369, 7843, 8417, 8503, 8841, 9083, 9554, 9618, 10944"
8843,8843,"71, 783, 1474, 1992, 1993, 2410, 2599, 5336, 5393, 5432, 5746, 7306, 8795, 8841, 9500, 9618, 9837"
8844,8844,"557, 3899, 8841, 8844, 9265, 9554"
8845,8845,783
8846,8846,"384, 783, 1135, 3485, 4224, 5393, 5410, 7306, 8503, 9500"
8847,8847,"770, 783, 1155, 2066, 8841, 10654"
8848,8848,"2066, 2310, 5432, 6484, 6504, 6505, 7114, 8841, 9221, 9719, 10887, 10888"
8849,8849,"641, 783, 963, 1175, 1969, 2148, 2363, 6803, 9495"
8850,8850,"539, 641, 735, 1176, 1771, 2214, 2338, 2358, 2363, 3140, 4224, 4294, 4324, 4325, 4711, 5398, 5478, 8090, 8518, 9252, 9265, 10646, 10741"
8851,8851,"71, 385, 1771, 3899, 4224, 4517, 5079, 5393, 6649, 6735, 6736, 6858, 7928, 8106, 8409, 8518, 8852, 9033, 10841"
8852,8852,"1510, 2170, 2371, 2429, 2968, 3101, 5382, 5707, 6780, 7646, 7894, 8276, 8279, 8345, 8414, 8795, 9500, 9659, 10483"
8853,8853,"2385, 2832, 3583, 5404, 6731, 7928"
8854,8854,"531, 542, 606, 722, 1035, 1082, 1575, 2032, 2385, 2692, 3899, 4224, 4715, 4729, 4732, 5115, 5123, 6130, 6615, 8090, 9653, 9840, 10644, 10646"
8855,8855,"2385, 3583, 3899, 4224, 6649, 6731, 6735, 6736, 7928, 8393, 8852, 9024, 9433, 10600, 10841, 11145"
8856,8856,"71, 385, 783, 1175, 1771, 2349, 2404, 2599, 2783, 3087, 3583, 3899, 4224, 4315, 4492, 4517, 4732, 5354, 6735, 6736, 7306, 7928, 8206, 8207, 8518, 8795, 9630, 9657, 10600, 10841"
8857,8857,"6731, 6735, 6736, 7928"
8858,8858,"707, 8906"
8859,8859,"1, 1573, 1737, 4151, 5208, 5232, 5487, 7031, 7365, 8740, 8741, 9256, 10009, 10041, 10574"
8860,8860,8860
8861,8861,"50, 72, 89, 1151, 1782, 1883, 1985, 2195, 2599, 2656, 4202, 4315, 4402, 4980, 5253, 5254, 8318, 8565, 8874, 9998, 10009, 10292, 10332, 10901"
8862,8862,"696, 1771, 1812, 10605"
8863,8863,"38, 2442, 2472, 2498, 2806, 4299, 4782, 6472, 7918, 8698, 9209, 9221, 9610"
8864,8864,"1860, 4495, 6404, 8131, 8891, 8892"
8865,8865,"1860, 4495, 6404, 8131, 8891, 8892"
8866,8866,"3780, 8904, 10615"
8867,8867,"71, 1575, 2089, 4402, 5253, 5254, 5809, 6005, 6337, 7046, 7047, 8423, 8867, 8868, 9138, 9935, 9936, 10055, 11267"
8868,8868,"517, 1812, 2231, 4147, 4152, 6376, 6377, 6378, 7875, 8868, 9896, 9923"
8869,8869,"310, 542, 543, 783, 1086, 1474, 1510, 1575, 1782, 1799, 2066, 2310, 2399, 2428, 3455, 3462, 3463, 4008, 4299, 4495, 5030, 5253, 5254, 5419, 5614, 6020, 6484, 6735, 6736, 7306, 8154, 8783, 8841, 9500, 9719, 9725, 9726, 9739, 9751, 9837, 10654, 11125, 11478"
8870,8870,"9474, 11378"
8871,8871,"2435, 2489, 7894"
8872,8872,"32, 2401, 9291, 10029, 10061"
8873,8873,"71, 763, 1246, 1474, 1771, 1812, 4503, 4517, 6337, 9630, 9751"
8874,8874,"596, 735, 783, 1246, 1771, 1985, 2032, 2399, 2655, 3178, 4224, 5419, 7784, 8874, 9635, 10630, 11268"
8875,8875,"385, 4102, 10281, 11249"
8876,8876,"71, 763, 768, 770, 783, 1246, 4080, 5253, 5254, 8740, 8741, 9505, 10717"
8877,8877,"1113, 1782, 1890, 2428, 2692, 2747, 2748, 3064, 4405, 5253, 5254, 5429, 6974, 7002, 7621, 7843, 8129, 8692, 9256, 9276, 9463, 9482, 9725, 9726, 9844, 9915, 9998, 10727"
8878,8878,"785, 995, 2032, 2361, 5980, 6802, 8446, 8978, 8989"
8879,8879,"91, 706, 872, 2363, 5386, 5739, 8859, 8866, 8880, 8881, 8891, 8892"
8880,8880,"318, 763, 1086, 1098, 1155, 1737, 1771, 1782, 2214, 3462, 3463, 4080, 4315, 4495, 4826, 4980, 5071, 5100, 5253, 5254, 5393, 5487, 6484, 6818, 7718, 8692, 9256, 9719, 9915, 10005, 10041, 10654, 10717, 10771"
8881,8881,"5577, 8566"
8882,8882,"644, 1098, 3064, 4980, 6637, 7102, 8692, 8866, 9265, 9846, 9998, 10680"
8883,8883,"89, 90, 2882, 2883, 4299, 4399, 4402, 8580, 8874, 9127, 9750, 9981, 9998, 10009, 10016, 10039, 10061, 10600, 10605, 11268"
8884,8884,"931, 961, 3064, 5577, 5875, 6394, 6827, 7312, 7621, 8417, 8889, 11344"
8885,8885,"961, 8889"
8886,8886,"2052, 4581, 9138, 10499, 10544, 11259"
8887,8887,"696, 2626, 2882, 2883, 3092, 6499, 8446, 8887, 9963, 10477"
8888,8888,"4414, 8719, 8871, 10476"
8889,8889,"207, 208, 215, 248, 249, 269, 270, 717, 774, 804, 1202, 2568, 2569, 2938, 3640, 3641, 3642, 3803, 4413, 4633, 4939, 5289, 5487, 6617, 7031, 7718, 8680, 9256, 9690"
8890,8890,"1145, 5489, 6818, 7259, 7957, 7958, 9388, 10180"
8891,8891,"877, 878, 1017, 1113, 1210, 1211, 1373, 1374, 1490, 2170, 2179, 2344, 2452, 2472, 2692, 3046, 3462, 3463, 5336, 5429, 6398, 6599, 6600, 7972, 8091, 8277, 8279, 8414, 8783, 9167, 9388, 9405, 9612, 9623, 9624, 10151, 10578, 10882, 10888, 11125"
8892,8892,"72, 1098, 1490, 4729, 4980, 6687, 8270, 8277, 8565, 8866, 8891, 8892, 9265, 9388, 9623, 9624, 9846, 9909, 9998, 11324"
8893,8893,"9340, 9981, 9998"
8894,8894,"50, 310, 1279, 1782, 2338, 2752, 4402, 5425, 5444, 5994, 6575, 8559, 8560, 8874, 8894, 9342, 9998, 10009, 10061"
8895,8895,"58, 1967, 2012, 2707, 2708, 2709, 6293, 7023, 7024, 9388"
8896,8896,"1202, 2310, 3064, 8692, 9758"
8897,8897,961
8898,8898,"958, 1170, 7312, 7870"
8899,8899,"382, 596, 1113, 1145, 1490, 1790, 2165, 2452, 2472, 2503, 2692, 2743, 2884, 2885, 3064, 4312, 4497, 4631, 4768, 4844, 5333, 5398, 6369, 6398, 6404, 6780, 7002, 7103, 7119, 7843, 7858, 7918, 8129, 8270, 8414, 8565, 8777, 8792, 9265, 9287, 9846, 9867, 10654, 11478, 11496"
8900,8900,"415, 865, 875, 876, 1212, 2011, 2978, 3658, 3659, 4624, 5656, 5752, 5855, 5856, 8483, 11271"
8901,8901,"1244, 1275, 1513, 1896, 1903, 2385, 2426, 2452, 2503, 3046, 3560, 3561, 3592, 4660, 4732, 4980, 5465, 5533, 6014, 6491, 7163, 7164, 7778, 7870, 7929, 8091, 8261, 8889, 8993, 9265, 9388, 9779, 9811, 9846, 9898, 9915, 10581, 10594, 10888"
8902,8902,6623
8903,8903,"8578, 8884"
8904,8904,"90, 3485"
8905,8905,"7870, 11102, 11142"
8906,8906,"631, 6851, 8841"
8907,8907,"961, 2007, 2744, 10320"
8908,8908,"6575, 6632, 6633, 9989, 9990, 10039, 10051"
8909,8909,"1092, 1847, 2237, 3901, 3902, 3995, 3996, 5873, 6188, 7443, 7778, 8565, 9560, 10944, 10983"
8910,8910,"184, 1652, 1794, 2635, 6164, 9546"
8911,8911,"492, 2562, 2563, 2564, 3729, 9396, 9558, 10286"
8912,8912,886
8913,8913,"526, 849, 1027, 1599, 3583, 6210, 8692, 9102, 9388, 10771, 10916, 11508"
8914,8914,"3312, 3330, 3572, 5498, 8033, 8198"
8915,8915,"1869, 2337, 2385, 3583, 3918, 4732, 11161, 11165, 11243"
8916,8916,"7591, 8318, 8342"
8917,8917,10994
8918,8918,"311, 3092, 3918, 7257, 7890, 8446, 8812, 11235"
8919,8919,"1726, 2559, 3289, 4151, 4234"
8920,8920,"2404, 2535, 2562, 2563, 2564, 3590, 9169"
8921,8921,"1166, 3064, 7163, 7164, 7505, 7761, 9388, 9405, 10426"
8922,8922,"385, 720, 1990, 3957, 8931, 9427"
8923,8923,"732, 8922"
8924,8924,"311, 553, 696, 1187, 1188, 2021, 2361, 3092, 4793, 5110, 5784, 6735, 6736, 7896, 7974, 8812, 8989, 9617, 10421, 10477, 10715, 10727"
8925,8925,"1139, 2834, 3001, 5540, 7345, 7346, 8930, 8931, 8935, 8944, 9076, 9462, 10597, 10614, 10741, 11061, 11259"
8926,8926,"3601, 8924, 8944, 10534"
8927,8927,"6326, 8946, 9483, 10545"
8928,8928,"732, 8931, 9462, 9485"
8929,8929,"71, 317, 318, 385, 519, 1068, 1738, 1812, 2241, 2595, 2792, 2793, 3914, 4315, 4503, 4517, 5035, 5036, 6337, 7365, 8405, 8461, 8503, 9138, 9875, 10258, 10363, 10717"
8930,8930,"2114, 3358, 3694, 3695, 7533, 7534, 9154, 10534, 10947, 10950"
8931,8931,1705
8932,8932,"697, 994, 1492, 1786, 1787, 2533, 4552, 4553, 6116, 6117, 8696, 9728, 9733"
8933,8933,"762, 8503, 9396, 10717"
8934,8934,"719, 2966, 4581, 6875, 7046, 7047, 7508, 8841, 9138, 9618, 10643, 10654, 10771, 11062, 11231"
8935,8935,"3493, 3494, 7750, 7833, 10585"
8936,8936,"7750, 10904"
8937,8937,"2489, 4042"
8938,8938,"7750, 10904"
8939,8939,"2489, 4042"
8940,8940,"1027, 2692, 3739, 7744, 9388"
8941,8941,"8925, 8931, 8956, 9482"
8942,8942,"65, 1145, 2032, 2066, 2195, 2692, 3455, 5123, 5336, 6369, 7028, 8030, 8503, 8657, 8841, 9073, 9388, 9482, 9488, 9489, 9500, 9612, 9618, 9743, 9748, 9837, 9852, 10292, 10316, 10332, 10654, 10717, 10944"
8943,8943,"732, 7345, 7346, 8926"
8944,8944,"763, 2066, 8507, 9869"
8945,8945,"4338, 7291, 9780, 10717"
8946,8946,"71, 1738, 2692, 3485, 4449, 5232, 5336, 5809, 6028, 7928, 8795, 10272, 10639, 10654, 10944"
8947,8947,"604, 1726, 1838, 6337, 8073, 9462, 9468, 9470"
8948,8948,"89, 783, 1151, 1530, 4102, 4449, 5253, 5254, 6173, 6362, 9076, 9869, 10153, 10318, 11008"
8949,8949,"162, 259, 260, 4774, 4970, 9472, 10716"
8950,8950,"58, 1145, 1737, 4338, 9482, 9780, 10332"
8951,8951,8925
8952,8952,"7345, 7346, 8925, 8926"
8953,8953,"1268, 5784, 8952"
8954,8954,8922
8955,8955,"1387, 6324, 8922"
8956,8956,"721, 1667, 2064, 3084, 4055, 5140, 5141, 7864, 8030, 10379"
8957,8957,2617
8958,8958,"8925, 8926, 8934, 8952, 9470, 10311"
8959,8959,"527, 644, 877, 878, 1560, 1575, 2310, 2922, 4715, 5324, 5419, 5487, 5641, 6369, 6404, 6484, 7105, 8692, 9502, 9758"
8960,8960,"6575, 8962, 9145, 9157, 9772"
8961,8961,"7974, 9157"
8962,8962,"4959, 9374"
8963,8963,"1676, 9427, 9542"
8964,8964,"303, 1771, 2012, 2338, 2571, 4179, 5123, 10715, 11248, 11258"
8965,8965,"81, 1017, 1027, 1082, 1086, 1098, 1176, 1212, 1246, 1737, 1765, 2032, 2066, 2170, 2214, 2241, 2274, 2348, 2428, 2692, 3140, 4008, 5318, 5956, 6803, 6967, 6968, 7119, 7972, 8708, 8792, 9181, 9252, 9369, 9482, 9610, 9623, 9624, 10888, 11125"
8966,8966,"8931, 10717"
8967,8967,"256, 257, 258, 317, 5302, 8341, 8420, 10528"
8968,8968,"71, 72, 1130, 2032, 2126, 2213, 2338, 5123, 8503, 8942, 9073, 9482, 10312, 10708, 10944, 11258"
8969,8969,"1676, 2181, 3930, 5368, 5799, 7752, 7926, 8325, 8543, 9441, 9442, 11469, 11471"
8970,8970,"4495, 9205"
8971,8971,"8559, 8560, 9228"
8972,8972,8982
8973,8973,"534, 992, 995, 1020, 1190, 1771, 2032, 2204, 2214, 2229, 2338, 2358, 2367, 2428, 2599, 3899, 5398, 6740, 6803, 6892, 6967, 6968, 7058, 7776, 8270, 8332, 8333, 8393, 8518, 8982, 9253, 9265, 10370, 10540"
8974,8974,"207, 208, 534, 696, 735, 966, 992, 995, 1174, 1202, 1242, 1782, 1804, 1805, 1847, 2032, 2214, 2373, 2381, 2599, 2807, 2808, 3176, 3919, 4793, 5110, 5398, 6020, 6382, 7058, 7119, 7574, 7637, 7658, 7776, 7796, 8332, 8333, 8775, 8889, 9253, 9554, 9563, 9608, 10497, 10540"
8975,8975,8975
8976,8976,"292, 310, 311, 753, 785, 995, 1279, 3092, 3819, 5649, 5654, 5655, 5730, 5784, 6865, 6866, 7797, 8087, 8684, 8892, 9145, 9502, 10238, 10605, 10727"
8977,8977,"3952, 8191"
8978,8978,"785, 4186, 4519, 5425, 5980, 6020, 8446, 10727"
8979,8979,"1020, 1771, 3899, 6735, 6736, 8518"
8980,8980,"1738, 8975, 9558"
8981,8981,"1676, 3082, 3899, 4468, 5079, 6748, 6863, 6886, 7110, 7926, 8206, 8207, 8552, 9615, 10841, 10955"
8982,8982,"1279, 5994, 8982, 10249"
8983,8983,"2472, 4828, 9827, 11440"
8984,8984,"253, 254, 255, 539, 1135, 1275, 1490, 1738, 1896, 2349, 2392, 2472, 2752, 2806, 2884, 2885, 2968, 3583, 3758, 3759, 3916, 4008, 4224, 5371, 5749, 5994, 6687, 7227, 7306, 7928, 8116, 8318, 8518, 9024, 9209, 10272, 10386, 10600, 10850, 11160, 11464"
8985,8985,"1644, 1743, 3446, 3447, 3448, 9010, 10077, 10078, 10725, 10730"
8986,8986,"385, 469, 1738, 8318, 9505, 10310, 10717"
8987,8987,"77, 9394"
8988,8988,"4238, 4538, 4736, 7834, 8987"
8989,8989,"3092, 8818"
8990,8990,10528
8991,8991,"8206, 8207"
8992,8992,9398
8993,8993,"4, 385, 542, 783, 1135, 1158, 1290, 1313, 1314, 1446, 1474, 1738, 2183, 2195, 2214, 2344, 2384, 2692, 2787, 2848, 3446, 3447, 3448, 4315, 4517, 5393, 5419, 7306, 7784, 8795, 8975, 9505, 9568, 9630, 9853, 10292, 10574"
8994,8994,3259
8995,8995,2691
8996,8996,"1263, 1264, 1771, 1794, 2181, 2336, 2363, 2367, 7094, 7131, 9204, 10560, 11010, 11082"
8997,8997,"1676, 1990, 2363, 2404, 3899, 4224, 6024, 6873, 7306, 9169, 9621, 9622, 9630, 11358"
8998,8998,"287, 385, 763, 785, 1812, 2214, 2443, 4463, 4960, 5035, 5036, 5110, 5393, 5994, 6024, 6113, 6735, 6736, 8446, 8624, 8976, 8980, 9151, 9396, 9945, 10215, 10238, 10363, 10477, 10528, 10717"
8999,8999,"2363, 3376, 5079, 7110"
9000,9000,"1158, 1173, 1771, 2214, 2571, 5069, 6403, 7127"
9001,9001,"1741, 2361, 6802, 8515"
9002,9002,"1158, 1173, 1771, 2214, 2571, 5069, 6403, 7127"
9003,9003,"1741, 2361, 6802, 8515"
9004,9004,"289, 542, 1135, 1738, 1860, 1935, 2195, 2272, 2571, 2692, 3455, 3590, 7028, 7302, 8503, 8708, 9073, 9618, 10289, 10717, 11486"
9005,9005,"543, 1117, 6411, 6412, 11087, 11090, 11512"
9006,9006,"2385, 3604, 3899, 3919, 5928, 6026, 8033, 8774, 9657, 9915, 10841"
9007,9007,"1771, 2214, 2363, 2792, 2793, 4711, 5393, 6735, 6736, 6803, 7306, 8518, 9252, 9623, 9624, 9630, 10717"
9008,9008,"4736, 5328, 5329, 7212, 7302, 10849"
9009,9009,"71, 256, 257, 258, 385, 783, 1195, 1474, 1530, 1533, 1607, 1737, 2151, 2170, 2349, 2428, 2692, 2834, 4315, 5035, 5036, 5253, 5254, 5393, 6763, 8156, 8795, 9505, 9926, 10082, 10421, 10717, 10727"
9010,9010,"5918, 9558, 11358"
9011,9011,"1676, 1990, 2363, 2404, 3899, 6754, 6873, 9169"
9012,9012,"1620, 3070, 11004"
9013,9013,"2181, 2233"
9014,9014,"71, 992, 1032, 1064, 1215, 1771, 2118, 2151, 2170, 2571, 3899, 4363, 4517, 5918, 6740, 7313, 7781, 7790, 8270, 9014, 9615, 9630, 10337, 10605"
9015,9015,"1495, 6873, 9014, 9216"
9016,9016,"1607, 1721, 2148, 5654, 5655, 8106, 8107, 10528, 10605"
9017,9017,"1158, 2233, 5214, 5215, 8274"
9018,9018,"720, 1137, 1158, 1676, 1990, 2181, 2213, 4098, 8503, 9169, 10092, 10286, 10717, 10754, 11093"
